dataset,seed,variant,step,train_loss,cum_flops,compression
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,418,2.0189764499664307,248051232.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,418,1.9751533269882202,148830739.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,418,2.3046042919158936,99220492.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,418,2.9586615562438965,74415369.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,418,3.4027466773986816,49610246.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,418,3.187253952026367,24805123.20000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,418,1.9361573457717896,124025616.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,419,1.9283634424209595,497289312.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,419,2.0318784713745117,248644656.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,419,1.9736543893814087,149186793.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,419,2.289853096008301,99457862.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,419,2.9341883659362793,74593396.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,419,3.3841657638549805,49728931.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,419,3.1656506061553955,24864465.60000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,419,1.9423280954360962,124322328.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,420,1.9332468509674072,498476160.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,420,2.0540356636047363,249238080.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,420,1.9958786964416504,149542848.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,420,2.257596492767334,99695231.99999999,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,420,2.868706464767456,74771424.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,420,3.329611301422119,49847615.99999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,420,3.1041643619537354,24923808.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,420,1.9406322240829468,124619040.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,421,1.9366455078125,499663008.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,421,1.9818941354751587,249831504.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,421,1.9775348901748657,149898902.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,421,2.293691635131836,99932601.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,421,2.9727160930633545,74949451.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,421,3.4226715564727783,49966300.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,421,3.2059102058410645,24983150.40000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,421,1.9336891174316406,124915752.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,422,1.9407228231430054,500849856.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,422,2.0121712684631348,250424928.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,422,1.9855029582977295,150254956.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,422,2.265324592590332,100169971.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,422,2.9159467220306396,75127478.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,422,3.374965190887451,50084985.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,422,3.1511342525482178,25042492.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,422,1.9493600130081177,125212464.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,423,1.9359945058822632,502036704.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,423,2.0367202758789062,251018352.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,423,2.012871265411377,150611011.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,423,2.2647242546081543,100407340.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,423,2.885638475418091,75305505.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,423,3.340510368347168,50203670.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,423,3.1176559925079346,25101835.20000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,423,1.9404882192611694,125509176.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,424,1.9712367057800293,503223552.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,424,2.121037721633911,251611776.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,424,2.041942596435547,150967065.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,424,2.312645196914673,100644710.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,424,2.943040609359741,75483532.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,424,3.37235426902771,50322355.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,424,3.1628963947296143,25161177.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,424,1.97764253616333,125805888.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,425,2.0005130767822266,504410400.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,425,2.1215946674346924,252205200.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,425,2.062035322189331,151323120.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,425,2.3497872352600098,100882079.99999999,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,425,2.976257801055908,75661560.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,425,3.4154417514801025,50441039.99999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,425,3.204486846923828,25220520.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,425,2.0223870277404785,126102600.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,426,1.8925323486328125,505597248.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,426,1.98876953125,252798624.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,426,1.9389569759368896,151679174.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,426,2.261301040649414,101119449.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,426,2.918733835220337,75839587.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,426,3.359722137451172,50559724.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,426,3.1463987827301025,25279862.40000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,426,1.9053421020507812,126399312.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,427,1.955545425415039,506784096.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,427,2.0448362827301025,253392048.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,427,2.0114216804504395,152035228.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,427,2.333307981491089,101356819.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,427,2.9583706855773926,76017614.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,427,3.393456220626831,50678409.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,427,3.1821467876434326,25339204.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,427,1.9730485677719116,126696024.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,428,1.9111844301223755,507970944.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,428,2.0116217136383057,253985472.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,428,1.9792841672897339,152391283.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,428,2.26813006401062,101594188.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,428,2.922563314437866,76195641.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,428,3.3662784099578857,50797094.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,428,3.1537582874298096,25398547.20000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,428,1.9173768758773804,126992736.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,429,1.885136365890503,509157792.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,429,1.9518427848815918,254578896.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,429,1.931946039199829,152747337.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,429,2.2567622661590576,101831558.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,429,2.8964052200317383,76373668.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,429,3.340980052947998,50915779.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,429,3.125415086746216,25457889.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,429,1.8732048273086548,127289448.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,430,1.892171025276184,510344640.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,430,1.9728509187698364,255172320.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,430,1.9502118825912476,153103392.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,430,2.2723751068115234,102068927.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,430,2.923015594482422,76551696.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,430,3.3606956005096436,51034463.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,430,3.1486525535583496,25517232.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,430,1.8914848566055298,127586160.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,431,1.9905835390090942,511531488.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,431,2.0638041496276855,255765744.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,431,2.0211610794067383,153459446.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,431,2.31274676322937,102306297.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,431,2.953373908996582,76729723.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,431,3.390300989151001,51153148.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,431,3.1844842433929443,25576574.40000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,431,1.9840116500854492,127882872.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,432,1.9205454587936401,512718336.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,432,1.9838002920150757,256359168.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,432,1.9804760217666626,153815500.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,432,2.275613307952881,102543667.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,432,2.923137664794922,76907750.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,432,3.3572309017181396,51271833.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,432,3.149235486984253,25635916.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,432,1.9123514890670776,128179584.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,433,1.9375128746032715,513905184.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,433,2.006761312484741,256952592.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,433,2.0187320709228516,154171555.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,433,2.2772955894470215,102781036.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,433,2.8931167125701904,77085777.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,433,3.3251736164093018,51390518.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,433,3.113781213760376,25695259.20000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,433,1.9328702688217163,128476296.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,434,1.9017690420150757,515092032.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,434,2.00408673286438,257546016.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,434,1.9976366758346558,154527609.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,434,2.257305383682251,103018406.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,434,2.906470537185669,77263804.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,434,3.341848611831665,51509203.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,434,3.1310415267944336,25754601.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,434,1.9044991731643677,128773008.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,435,1.9446903467178345,516278880.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,435,2.031996965408325,258139440.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,435,2.0276710987091064,154883664.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,435,2.2904489040374756,103255775.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,435,2.9130284786224365,77441832.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,435,3.3613100051879883,51627887.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,435,3.1401379108428955,25813944.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,435,1.9447977542877197,129069720.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,436,1.932517170906067,517465728.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,436,2.045071601867676,258732864.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,436,2.026683807373047,155239718.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,436,2.2460553646087646,103493145.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,436,2.8623440265655518,77619859.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,436,3.295440435409546,51746572.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,436,3.083528995513916,25873286.400000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,436,1.9237093925476074,129366432.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,437,1.9475586414337158,518652576.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,437,2.0226051807403564,259326288.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,437,2.016232490539551,155595772.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,437,2.2636616230010986,103730515.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,437,2.901996612548828,77797886.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,437,3.3424015045166016,51865257.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,437,3.131669282913208,25932628.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,437,1.931187391281128,129663144.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,438,1.8943042755126953,519839424.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,438,1.9910269975662231,259919712.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,438,1.9990843534469604,155951827.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,438,2.2622926235198975,103967884.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,438,2.9026832580566406,77975913.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,438,3.333479166030884,51983942.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,438,3.1288607120513916,25991971.20000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,438,1.898476243019104,129959856.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,439,1.9304695129394531,521026272.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,439,2.006639242172241,260513136.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,439,1.9953653812408447,156307881.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,439,2.2671077251434326,104205254.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,439,2.890946626663208,78153940.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,439,3.327225685119629,52102627.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,439,3.1183228492736816,26051313.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,439,1.9423425197601318,130256568.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,440,1.872170090675354,522213120.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,440,1.9700251817703247,261106560.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,440,1.9719982147216797,156663936.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,440,2.2166388034820557,104442623.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,440,2.8481369018554688,78331968.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,440,3.3014464378356934,52221311.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,440,3.0844552516937256,26110656.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,440,1.8895440101623535,130553280.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,441,1.917616605758667,523399968.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,441,1.9953349828720093,261699984.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,441,1.9960148334503174,157019990.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,441,2.2536683082580566,104679993.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,441,2.8743836879730225,78509995.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,441,3.318664073944092,52339996.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,441,3.108020305633545,26169998.400000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,441,1.9192922115325928,130849992.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,442,1.867369532585144,524586816.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,442,1.9565542936325073,262293408.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,442,1.9527043104171753,157376044.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,442,2.250833034515381,104917363.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,442,2.9238734245300293,78688022.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,442,3.3536031246185303,52458681.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,442,3.150317430496216,26229340.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,442,1.8772016763687134,131146704.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,443,1.9121922254562378,525773664.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,443,2.01141619682312,262886832.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,443,2.0042836666107178,157732099.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,443,2.2765963077545166,105154732.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,443,2.894284725189209,78866049.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,443,3.3265695571899414,52577366.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,443,3.1181108951568604,26288683.20000002,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,443,1.9279234409332275,131443416.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,444,1.8742719888687134,526960512.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,444,1.9846066236495972,263480256.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,444,1.9674072265625,158088153.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,444,2.233711004257202,105392102.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,444,2.8503315448760986,79044076.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,444,3.2916500568389893,52696051.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,444,3.0804367065429688,26348025.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,444,1.9006905555725098,131740128.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,445,1.9185408353805542,528147360.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,445,2.0084097385406494,264073680.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,445,2.0039987564086914,158444208.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,445,2.2723519802093506,105629471.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,445,2.921290397644043,79222104.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,445,3.346590280532837,52814735.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,445,3.149242877960205,26407368.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,445,1.9271841049194336,132036840.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,446,1.8974107503890991,529334208.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,446,1.989970326423645,264667104.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,446,1.962615728378296,158800262.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,446,2.2542707920074463,105866841.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,446,2.8858754634857178,79400131.20000002,6.666666666666665
