dataset,run,step,optimizer,train_loss,val_loss
TransformerLM_LM1B_MultiRuntime_0,2,820,celo_fp16,7.233582496643066,7.450634002685547
TransformerLM_LM1B_MultiRuntime_0,2,820,celo_fp8_e4m3fn,7.339961051940918,7.406282901763916
TransformerLM_LM1B_MultiRuntime_0,2,820,celo_fp8_e5m2,7.344071388244629,7.502632141113281
TransformerLM_LM1B_MultiRuntime_0,2,820,celo_int8,7.391998767852783,7.45814847946167
TransformerLM_LM1B_MultiRuntime_0,2,820,celo_int4,7.398364067077637,7.445987224578857
TransformerLM_LM1B_MultiRuntime_0,2,821,celo_fp32,6.163619041442871,6.737635135650635
TransformerLM_LM1B_MultiRuntime_0,2,821,celo_bf16,6.169134140014648,6.746066093444824
TransformerLM_LM1B_MultiRuntime_0,2,821,celo_fp16,6.144295692443848,6.5890960693359375
TransformerLM_LM1B_MultiRuntime_0,2,821,celo_fp8_e4m3fn,6.127232074737549,6.691459655761719
TransformerLM_LM1B_MultiRuntime_0,2,821,celo_fp8_e5m2,6.259665012359619,6.799290657043457
TransformerLM_LM1B_MultiRuntime_0,2,821,celo_int8,6.144832611083984,6.653998374938965
TransformerLM_LM1B_MultiRuntime_0,2,821,celo_int4,6.272171974182129,6.747797012329102
TransformerLM_LM1B_MultiRuntime_0,2,822,celo_fp32,7.494988441467285,7.18800163269043
TransformerLM_LM1B_MultiRuntime_0,2,822,celo_bf16,7.476311683654785,7.061624526977539
TransformerLM_LM1B_MultiRuntime_0,2,822,celo_fp16,7.435235500335693,7.044464588165283
TransformerLM_LM1B_MultiRuntime_0,2,822,celo_fp8_e4m3fn,7.512477397918701,7.153274059295654
TransformerLM_LM1B_MultiRuntime_0,2,822,celo_fp8_e5m2,7.632091999053955,7.197808265686035
TransformerLM_LM1B_MultiRuntime_0,2,822,celo_int8,7.501365661621094,7.164323806762695
TransformerLM_LM1B_MultiRuntime_0,2,822,celo_int4,7.498760223388672,7.075123310089111
TransformerLM_LM1B_MultiRuntime_0,2,823,celo_fp32,7.137618064880371,6.434610366821289
TransformerLM_LM1B_MultiRuntime_0,2,823,celo_bf16,7.0813517570495605,6.446718215942383
TransformerLM_LM1B_MultiRuntime_0,2,823,celo_fp16,7.297602653503418,6.584495544433594
TransformerLM_LM1B_MultiRuntime_0,2,823,celo_fp8_e4m3fn,7.235696792602539,6.409967422485352
TransformerLM_LM1B_MultiRuntime_0,2,823,celo_fp8_e5m2,7.162156581878662,6.644927978515625
TransformerLM_LM1B_MultiRuntime_0,2,823,celo_int8,7.18943977355957,6.408659934997559
TransformerLM_LM1B_MultiRuntime_0,2,823,celo_int4,7.382287979125977,6.475628852844238
TransformerLM_LM1B_MultiRuntime_0,2,824,celo_fp32,7.1528496742248535,6.2643842697143555
TransformerLM_LM1B_MultiRuntime_0,2,824,celo_bf16,7.334850311279297,6.253134727478027
TransformerLM_LM1B_MultiRuntime_0,2,824,celo_fp16,7.340121269226074,6.3456220626831055
TransformerLM_LM1B_MultiRuntime_0,2,824,celo_fp8_e4m3fn,7.231692790985107,6.165642738342285
TransformerLM_LM1B_MultiRuntime_0,2,824,celo_fp8_e5m2,7.227769374847412,6.306447982788086
TransformerLM_LM1B_MultiRuntime_0,2,824,celo_int8,7.177746295928955,6.330255508422852
TransformerLM_LM1B_MultiRuntime_0,2,824,celo_int4,7.280401229858398,6.1273627281188965
TransformerLM_LM1B_MultiRuntime_0,2,825,celo_fp32,5.739550590515137,6.293999671936035
TransformerLM_LM1B_MultiRuntime_0,2,825,celo_bf16,5.952089309692383,6.20449161529541
TransformerLM_LM1B_MultiRuntime_0,2,825,celo_fp16,5.803799629211426,6.226329803466797
TransformerLM_LM1B_MultiRuntime_0,2,825,celo_fp8_e4m3fn,5.668351173400879,6.164851188659668
TransformerLM_LM1B_MultiRuntime_0,2,825,celo_fp8_e5m2,5.721221923828125,6.2197747230529785
TransformerLM_LM1B_MultiRuntime_0,2,825,celo_int8,5.834133148193359,6.358705997467041
TransformerLM_LM1B_MultiRuntime_0,2,825,celo_int4,5.790860176086426,6.137352466583252
TransformerLM_LM1B_MultiRuntime_0,2,826,celo_fp32,6.315396785736084,5.648168087005615
TransformerLM_LM1B_MultiRuntime_0,2,826,celo_bf16,6.168979644775391,5.5858235359191895
TransformerLM_LM1B_MultiRuntime_0,2,826,celo_fp16,6.229299068450928,5.604434967041016
TransformerLM_LM1B_MultiRuntime_0,2,826,celo_fp8_e4m3fn,6.251455307006836,5.63972806930542
TransformerLM_LM1B_MultiRuntime_0,2,826,celo_fp8_e5m2,6.4258317947387695,5.603569030761719
TransformerLM_LM1B_MultiRuntime_0,2,826,celo_int8,6.313633918762207,5.587684631347656
TransformerLM_LM1B_MultiRuntime_0,2,826,celo_int4,6.156502723693848,5.4746246337890625
TransformerLM_LM1B_MultiRuntime_0,2,827,celo_fp32,7.197207450866699,8.003119468688965
TransformerLM_LM1B_MultiRuntime_0,2,827,celo_bf16,7.226705074310303,8.105281829833984
TransformerLM_LM1B_MultiRuntime_0,2,827,celo_fp16,7.390364646911621,7.951065540313721
TransformerLM_LM1B_MultiRuntime_0,2,827,celo_fp8_e4m3fn,7.207053184509277,7.803528308868408
TransformerLM_LM1B_MultiRuntime_0,2,827,celo_fp8_e5m2,7.451868057250977,8.031654357910156
TransformerLM_LM1B_MultiRuntime_0,2,827,celo_int8,7.274025917053223,7.961877822875977
TransformerLM_LM1B_MultiRuntime_0,2,827,celo_int4,7.195651531219482,7.850649833679199
TransformerLM_LM1B_MultiRuntime_0,2,828,celo_fp32,5.759259223937988,7.450666427612305
TransformerLM_LM1B_MultiRuntime_0,2,828,celo_bf16,5.786801815032959,7.654808521270752
TransformerLM_LM1B_MultiRuntime_0,2,828,celo_fp16,5.775814056396484,7.539793014526367
TransformerLM_LM1B_MultiRuntime_0,2,828,celo_fp8_e4m3fn,5.809287071228027,7.3955912590026855
TransformerLM_LM1B_MultiRuntime_0,2,828,celo_fp8_e5m2,5.732388973236084,7.470341205596924
TransformerLM_LM1B_MultiRuntime_0,2,828,celo_int8,5.770092487335205,7.429978847503662
TransformerLM_LM1B_MultiRuntime_0,2,828,celo_int4,5.747777462005615,7.508455276489258
TransformerLM_LM1B_MultiRuntime_0,2,829,celo_fp32,5.491878509521484,6.605757713317871
TransformerLM_LM1B_MultiRuntime_0,2,829,celo_bf16,5.657868385314941,6.7958455085754395
TransformerLM_LM1B_MultiRuntime_0,2,829,celo_fp16,5.532059669494629,6.731348991394043
TransformerLM_LM1B_MultiRuntime_0,2,829,celo_fp8_e4m3fn,5.4557905197143555,6.563990116119385
TransformerLM_LM1B_MultiRuntime_0,2,829,celo_fp8_e5m2,5.780545234680176,6.758444786071777
TransformerLM_LM1B_MultiRuntime_0,2,829,celo_int8,5.6161208152771,6.595161437988281
TransformerLM_LM1B_MultiRuntime_0,2,829,celo_int4,5.712872505187988,6.689831733703613
TransformerLM_LM1B_MultiRuntime_0,2,830,celo_fp32,6.547398090362549,6.911800384521484
TransformerLM_LM1B_MultiRuntime_0,2,830,celo_bf16,6.396912574768066,6.896611213684082
TransformerLM_LM1B_MultiRuntime_0,2,830,celo_fp16,6.469692230224609,7.059661865234375
TransformerLM_LM1B_MultiRuntime_0,2,830,celo_fp8_e4m3fn,6.389130115509033,6.867036819458008
TransformerLM_LM1B_MultiRuntime_0,2,830,celo_fp8_e5m2,6.573034763336182,7.014860153198242
TransformerLM_LM1B_MultiRuntime_0,2,830,celo_int8,6.527880668640137,6.995966911315918
TransformerLM_LM1B_MultiRuntime_0,2,830,celo_int4,6.503177642822266,6.732271194458008
TransformerLM_LM1B_MultiRuntime_0,2,831,celo_fp32,6.649195671081543,6.018531799316406
TransformerLM_LM1B_MultiRuntime_0,2,831,celo_bf16,7.041329383850098,5.922275066375732
TransformerLM_LM1B_MultiRuntime_0,2,831,celo_fp16,6.847019195556641,6.055922985076904
TransformerLM_LM1B_MultiRuntime_0,2,831,celo_fp8_e4m3fn,6.881383895874023,5.836373805999756
TransformerLM_LM1B_MultiRuntime_0,2,831,celo_fp8_e5m2,6.812705039978027,6.067435264587402
TransformerLM_LM1B_MultiRuntime_0,2,831,celo_int8,6.843563079833984,5.848810195922852
TransformerLM_LM1B_MultiRuntime_0,2,831,celo_int4,6.935776710510254,5.725386619567871
TransformerLM_LM1B_MultiRuntime_0,2,832,celo_fp32,6.837113380432129,6.677453994750977
TransformerLM_LM1B_MultiRuntime_0,2,832,celo_bf16,6.947209358215332,6.4887189865112305
TransformerLM_LM1B_MultiRuntime_0,2,832,celo_fp16,6.902744293212891,6.51514196395874
TransformerLM_LM1B_MultiRuntime_0,2,832,celo_fp8_e4m3fn,6.63706111907959,6.394522666931152
TransformerLM_LM1B_MultiRuntime_0,2,832,celo_fp8_e5m2,6.889982223510742,6.5666985511779785
TransformerLM_LM1B_MultiRuntime_0,2,832,celo_int8,6.885641574859619,6.611720085144043
TransformerLM_LM1B_MultiRuntime_0,2,832,celo_int4,6.510983943939209,6.536651611328125
TransformerLM_LM1B_MultiRuntime_0,2,833,celo_fp32,6.809572219848633,7.086535453796387
TransformerLM_LM1B_MultiRuntime_0,2,833,celo_bf16,6.705749034881592,7.0088911056518555
TransformerLM_LM1B_MultiRuntime_0,2,833,celo_fp16,6.7956223487854,6.989437103271484
TransformerLM_LM1B_MultiRuntime_0,2,833,celo_fp8_e4m3fn,6.632027626037598,6.907464027404785
TransformerLM_LM1B_MultiRuntime_0,2,833,celo_fp8_e5m2,6.974203109741211,7.097837448120117
TransformerLM_LM1B_MultiRuntime_0,2,833,celo_int8,6.800305366516113,7.054971694946289
TransformerLM_LM1B_MultiRuntime_0,2,833,celo_int4,6.637379169464111,6.94892692565918
TransformerLM_LM1B_MultiRuntime_0,2,834,celo_fp32,7.159996509552002,8.495184898376465
TransformerLM_LM1B_MultiRuntime_0,2,834,celo_bf16,7.11602783203125,8.50126838684082
TransformerLM_LM1B_MultiRuntime_0,2,834,celo_fp16,6.975790500640869,8.36819839477539
TransformerLM_LM1B_MultiRuntime_0,2,834,celo_fp8_e4m3fn,6.984438896179199,8.282400131225586
TransformerLM_LM1B_MultiRuntime_0,2,834,celo_fp8_e5m2,7.141015529632568,8.449352264404297
TransformerLM_LM1B_MultiRuntime_0,2,834,celo_int8,7.035862445831299,8.395078659057617
TransformerLM_LM1B_MultiRuntime_0,2,834,celo_int4,6.972431182861328,8.457290649414062
TransformerLM_LM1B_MultiRuntime_0,2,835,celo_fp32,7.0256500244140625,6.5542707443237305
TransformerLM_LM1B_MultiRuntime_0,2,835,celo_bf16,7.002318859100342,6.3680219650268555
TransformerLM_LM1B_MultiRuntime_0,2,835,celo_fp16,7.05446195602417,6.394213676452637
TransformerLM_LM1B_MultiRuntime_0,2,835,celo_fp8_e4m3fn,6.974705696105957,6.565435886383057
TransformerLM_LM1B_MultiRuntime_0,2,835,celo_fp8_e5m2,7.130069732666016,6.555667877197266
TransformerLM_LM1B_MultiRuntime_0,2,835,celo_int8,7.09855318069458,6.479639530181885
TransformerLM_LM1B_MultiRuntime_0,2,835,celo_int4,6.959512710571289,6.399907112121582
TransformerLM_LM1B_MultiRuntime_0,2,836,celo_fp32,7.24815559387207,7.706229209899902
TransformerLM_LM1B_MultiRuntime_0,2,836,celo_bf16,7.228386402130127,7.489922523498535
TransformerLM_LM1B_MultiRuntime_0,2,836,celo_fp16,7.0893449783325195,7.629034996032715
TransformerLM_LM1B_MultiRuntime_0,2,836,celo_fp8_e4m3fn,7.21014404296875,7.64666223526001
TransformerLM_LM1B_MultiRuntime_0,2,836,celo_fp8_e5m2,7.1478471755981445,7.6490397453308105
TransformerLM_LM1B_MultiRuntime_0,2,836,celo_int8,7.100953578948975,7.6891303062438965
TransformerLM_LM1B_MultiRuntime_0,2,836,celo_int4,7.140927314758301,7.721473217010498
TransformerLM_LM1B_MultiRuntime_0,2,837,celo_fp32,8.112966537475586,6.984772682189941
TransformerLM_LM1B_MultiRuntime_0,2,837,celo_bf16,7.95676326751709,7.099184513092041
TransformerLM_LM1B_MultiRuntime_0,2,837,celo_fp16,7.960979461669922,6.94973611831665
TransformerLM_LM1B_MultiRuntime_0,2,837,celo_fp8_e4m3fn,7.754419326782227,6.994074821472168
TransformerLM_LM1B_MultiRuntime_0,2,837,celo_fp8_e5m2,8.065238952636719,7.058168411254883
TransformerLM_LM1B_MultiRuntime_0,2,837,celo_int8,8.00576400756836,7.013798713684082
TransformerLM_LM1B_MultiRuntime_0,2,837,celo_int4,7.854405403137207,7.056929588317871
TransformerLM_LM1B_MultiRuntime_0,2,838,celo_fp32,7.2642316818237305,7.23553466796875
TransformerLM_LM1B_MultiRuntime_0,2,838,celo_bf16,7.248299598693848,7.176344394683838
TransformerLM_LM1B_MultiRuntime_0,2,838,celo_fp16,7.223300933837891,7.243618488311768
TransformerLM_LM1B_MultiRuntime_0,2,838,celo_fp8_e4m3fn,7.227076530456543,7.111101150512695
TransformerLM_LM1B_MultiRuntime_0,2,838,celo_fp8_e5m2,7.403314590454102,7.218614101409912
TransformerLM_LM1B_MultiRuntime_0,2,838,celo_int8,7.18514347076416,7.341163635253906
TransformerLM_LM1B_MultiRuntime_0,2,838,celo_int4,7.21607780456543,7.185710906982422
TransformerLM_LM1B_MultiRuntime_0,2,839,celo_fp32,6.987107276916504,5.736871242523193
TransformerLM_LM1B_MultiRuntime_0,2,839,celo_bf16,6.70820951461792,5.842682838439941
TransformerLM_LM1B_MultiRuntime_0,2,839,celo_fp16,6.766191482543945,6.007105827331543
TransformerLM_LM1B_MultiRuntime_0,2,839,celo_fp8_e4m3fn,6.755427360534668,5.854146957397461
TransformerLM_LM1B_MultiRuntime_0,2,839,celo_fp8_e5m2,6.763225555419922,5.682404041290283
TransformerLM_LM1B_MultiRuntime_0,2,839,celo_int8,6.7871880531311035,5.854911804199219
TransformerLM_LM1B_MultiRuntime_0,2,839,celo_int4,6.5958075523376465,5.766889572143555
TransformerLM_LM1B_MultiRuntime_0,2,840,celo_fp32,5.5970869064331055,6.905364036560059
TransformerLM_LM1B_MultiRuntime_0,2,840,celo_bf16,5.421605110168457,6.895756721496582
TransformerLM_LM1B_MultiRuntime_0,2,840,celo_fp16,5.328941822052002,6.863649845123291
TransformerLM_LM1B_MultiRuntime_0,2,840,celo_fp8_e4m3fn,5.597568511962891,6.80626106262207
TransformerLM_LM1B_MultiRuntime_0,2,840,celo_fp8_e5m2,5.371964454650879,6.793876647949219
TransformerLM_LM1B_MultiRuntime_0,2,840,celo_int8,5.55831241607666,6.911447048187256
TransformerLM_LM1B_MultiRuntime_0,2,840,celo_int4,5.405056476593018,6.820784568786621
TransformerLM_LM1B_MultiRuntime_0,2,841,celo_fp32,7.599315643310547,7.3434062004089355
TransformerLM_LM1B_MultiRuntime_0,2,841,celo_bf16,7.539356708526611,7.5686798095703125
TransformerLM_LM1B_MultiRuntime_0,2,841,celo_fp16,7.673092365264893,7.547848701477051
TransformerLM_LM1B_MultiRuntime_0,2,841,celo_fp8_e4m3fn,7.615091323852539,7.474163055419922
TransformerLM_LM1B_MultiRuntime_0,2,841,celo_fp8_e5m2,7.751173973083496,7.532122611999512
TransformerLM_LM1B_MultiRuntime_0,2,841,celo_int8,7.564542770385742,7.429851531982422
TransformerLM_LM1B_MultiRuntime_0,2,841,celo_int4,7.467683792114258,7.300288677215576
TransformerLM_LM1B_MultiRuntime_0,2,842,celo_fp32,5.389970779418945,7.1375532150268555
TransformerLM_LM1B_MultiRuntime_0,2,842,celo_bf16,5.791791915893555,7.130906581878662
TransformerLM_LM1B_MultiRuntime_0,2,842,celo_fp16,5.5925397872924805,7.080293655395508
TransformerLM_LM1B_MultiRuntime_0,2,842,celo_fp8_e4m3fn,5.384363174438477,7.203066825866699
TransformerLM_LM1B_MultiRuntime_0,2,842,celo_fp8_e5m2,5.7054266929626465,7.217763423919678
TransformerLM_LM1B_MultiRuntime_0,2,842,celo_int8,5.652868270874023,7.223886489868164
TransformerLM_LM1B_MultiRuntime_0,2,842,celo_int4,5.521984577178955,7.039356231689453
TransformerLM_LM1B_MultiRuntime_0,2,843,celo_fp32,6.53428316116333,5.571136951446533
TransformerLM_LM1B_MultiRuntime_0,2,843,celo_bf16,6.714844703674316,5.555516719818115
TransformerLM_LM1B_MultiRuntime_0,2,843,celo_fp16,6.736617088317871,5.537764072418213
TransformerLM_LM1B_MultiRuntime_0,2,843,celo_fp8_e4m3fn,6.560623645782471,5.379405498504639
TransformerLM_LM1B_MultiRuntime_0,2,843,celo_fp8_e5m2,6.663751602172852,5.644044399261475
TransformerLM_LM1B_MultiRuntime_0,2,843,celo_int8,6.752106666564941,5.449660301208496
TransformerLM_LM1B_MultiRuntime_0,2,843,celo_int4,6.489861011505127,5.442991733551025
TransformerLM_LM1B_MultiRuntime_0,2,844,celo_fp32,7.488410949707031,6.441354751586914
TransformerLM_LM1B_MultiRuntime_0,2,844,celo_bf16,7.400881290435791,6.490255355834961
TransformerLM_LM1B_MultiRuntime_0,2,844,celo_fp16,7.365504264831543,6.621036529541016
TransformerLM_LM1B_MultiRuntime_0,2,844,celo_fp8_e4m3fn,7.264328479766846,6.522718906402588
TransformerLM_LM1B_MultiRuntime_0,2,844,celo_fp8_e5m2,7.527970314025879,6.590205192565918
TransformerLM_LM1B_MultiRuntime_0,2,844,celo_int8,7.4552764892578125,6.579165458679199
TransformerLM_LM1B_MultiRuntime_0,2,844,celo_int4,7.400853157043457,6.467005252838135
TransformerLM_LM1B_MultiRuntime_0,2,845,celo_fp32,5.8857221603393555,6.309587478637695
TransformerLM_LM1B_MultiRuntime_0,2,845,celo_bf16,5.830315589904785,6.300161361694336
TransformerLM_LM1B_MultiRuntime_0,2,845,celo_fp16,5.986786842346191,6.367458343505859
TransformerLM_LM1B_MultiRuntime_0,2,845,celo_fp8_e4m3fn,5.954195022583008,6.348652362823486
TransformerLM_LM1B_MultiRuntime_0,2,845,celo_fp8_e5m2,5.86164665222168,6.381078243255615
TransformerLM_LM1B_MultiRuntime_0,2,845,celo_int8,5.8436174392700195,6.270630359649658
TransformerLM_LM1B_MultiRuntime_0,2,845,celo_int4,5.768698215484619,6.313236713409424
TransformerLM_LM1B_MultiRuntime_0,2,846,celo_fp32,6.535155296325684,6.961768627166748
TransformerLM_LM1B_MultiRuntime_0,2,846,celo_bf16,6.706683158874512,7.096924781799316
TransformerLM_LM1B_MultiRuntime_0,2,846,celo_fp16,6.702289581298828,7.056780815124512
TransformerLM_LM1B_MultiRuntime_0,2,846,celo_fp8_e4m3fn,6.58493709564209,7.040977478027344
TransformerLM_LM1B_MultiRuntime_0,2,846,celo_fp8_e5m2,6.759158611297607,7.204312801361084
TransformerLM_LM1B_MultiRuntime_0,2,846,celo_int8,6.641783714294434,7.145063877105713
TransformerLM_LM1B_MultiRuntime_0,2,846,celo_int4,6.584995269775391,7.067551136016846
TransformerLM_LM1B_MultiRuntime_0,2,847,celo_fp32,4.945621967315674,6.248007774353027
TransformerLM_LM1B_MultiRuntime_0,2,847,celo_bf16,4.93981409072876,6.140769004821777
TransformerLM_LM1B_MultiRuntime_0,2,847,celo_fp16,4.908879280090332,6.322666168212891
TransformerLM_LM1B_MultiRuntime_0,2,847,celo_fp8_e4m3fn,4.986543655395508,6.22743034362793
TransformerLM_LM1B_MultiRuntime_0,2,847,celo_fp8_e5m2,5.046178817749023,6.254722595214844
TransformerLM_LM1B_MultiRuntime_0,2,847,celo_int8,4.8864922523498535,6.272639274597168
TransformerLM_LM1B_MultiRuntime_0,2,847,celo_int4,4.7550859451293945,6.2055277824401855
TransformerLM_LM1B_MultiRuntime_0,2,848,celo_fp32,6.263550758361816,5.973083019256592
TransformerLM_LM1B_MultiRuntime_0,2,848,celo_bf16,6.21613073348999,5.9259209632873535
TransformerLM_LM1B_MultiRuntime_0,2,848,celo_fp16,6.359099864959717,5.991084098815918
TransformerLM_LM1B_MultiRuntime_0,2,848,celo_fp8_e4m3fn,6.33534049987793,5.854703426361084
TransformerLM_LM1B_MultiRuntime_0,2,848,celo_fp8_e5m2,6.40379524230957,5.842101097106934
TransformerLM_LM1B_MultiRuntime_0,2,848,celo_int8,6.325110912322998,5.982931137084961
TransformerLM_LM1B_MultiRuntime_0,2,848,celo_int4,6.385100364685059,5.8619513511657715
TransformerLM_LM1B_MultiRuntime_0,2,849,celo_fp32,6.545257568359375,7.7065606117248535
TransformerLM_LM1B_MultiRuntime_0,2,849,celo_bf16,6.626689910888672,7.800044059753418
TransformerLM_LM1B_MultiRuntime_0,2,849,celo_fp16,6.6364264488220215,7.738409042358398
TransformerLM_LM1B_MultiRuntime_0,2,849,celo_fp8_e4m3fn,6.43872594833374,7.707106590270996
TransformerLM_LM1B_MultiRuntime_0,2,849,celo_fp8_e5m2,6.581294059753418,7.610363006591797
TransformerLM_LM1B_MultiRuntime_0,2,849,celo_int8,6.601426124572754,7.607457160949707
TransformerLM_LM1B_MultiRuntime_0,2,849,celo_int4,6.506698131561279,7.549907207489014
TransformerLM_LM1B_MultiRuntime_0,2,850,celo_fp32,5.489788055419922,6.549155235290527
TransformerLM_LM1B_MultiRuntime_0,2,850,celo_bf16,5.654284477233887,6.442034721374512
TransformerLM_LM1B_MultiRuntime_0,2,850,celo_fp16,5.57759428024292,6.38524866104126
TransformerLM_LM1B_MultiRuntime_0,2,850,celo_fp8_e4m3fn,5.507307052612305,6.41445255279541
TransformerLM_LM1B_MultiRuntime_0,2,850,celo_fp8_e5m2,5.627236366271973,6.651009559631348
TransformerLM_LM1B_MultiRuntime_0,2,850,celo_int8,5.549881458282471,6.554985523223877
TransformerLM_LM1B_MultiRuntime_0,2,850,celo_int4,5.373467445373535,6.388413906097412
TransformerLM_LM1B_MultiRuntime_0,2,851,celo_fp32,6.906323432922363,6.23182487487793
TransformerLM_LM1B_MultiRuntime_0,2,851,celo_bf16,6.593908309936523,5.945746898651123
TransformerLM_LM1B_MultiRuntime_0,2,851,celo_fp16,6.802362442016602,6.246212959289551
TransformerLM_LM1B_MultiRuntime_0,2,851,celo_fp8_e4m3fn,6.616208076477051,5.990472793579102
TransformerLM_LM1B_MultiRuntime_0,2,851,celo_fp8_e5m2,6.545191764831543,6.054120063781738
TransformerLM_LM1B_MultiRuntime_0,2,851,celo_int8,6.762493133544922,6.121991157531738
TransformerLM_LM1B_MultiRuntime_0,2,851,celo_int4,6.68723201751709,6.08506965637207
TransformerLM_LM1B_MultiRuntime_0,2,852,celo_fp32,7.037849426269531,6.363609313964844
TransformerLM_LM1B_MultiRuntime_0,2,852,celo_bf16,6.9249267578125,6.346030235290527
TransformerLM_LM1B_MultiRuntime_0,2,852,celo_fp16,7.002403259277344,6.343395233154297
TransformerLM_LM1B_MultiRuntime_0,2,852,celo_fp8_e4m3fn,7.074530124664307,6.38051700592041
TransformerLM_LM1B_MultiRuntime_0,2,852,celo_fp8_e5m2,7.1596574783325195,6.343527793884277
TransformerLM_LM1B_MultiRuntime_0,2,852,celo_int8,7.0524067878723145,6.293734073638916
TransformerLM_LM1B_MultiRuntime_0,2,852,celo_int4,6.93045711517334,6.428862571716309
TransformerLM_LM1B_MultiRuntime_0,2,853,celo_fp32,5.736861228942871,7.302220344543457
TransformerLM_LM1B_MultiRuntime_0,2,853,celo_bf16,5.918526649475098,7.204584121704102
TransformerLM_LM1B_MultiRuntime_0,2,853,celo_fp16,5.9384965896606445,7.444387435913086
TransformerLM_LM1B_MultiRuntime_0,2,853,celo_fp8_e4m3fn,5.72764253616333,7.278759956359863
TransformerLM_LM1B_MultiRuntime_0,2,853,celo_fp8_e5m2,5.893461227416992,7.462902069091797
TransformerLM_LM1B_MultiRuntime_0,2,853,celo_int8,5.8781046867370605,7.218415260314941
TransformerLM_LM1B_MultiRuntime_0,2,853,celo_int4,5.823209762573242,7.3598151206970215
TransformerLM_LM1B_MultiRuntime_0,2,854,celo_fp32,5.505754470825195,7.161247253417969
TransformerLM_LM1B_MultiRuntime_0,2,854,celo_bf16,5.678144454956055,7.061648368835449
TransformerLM_LM1B_MultiRuntime_0,2,854,celo_fp16,5.583062648773193,7.156642436981201
TransformerLM_LM1B_MultiRuntime_0,2,854,celo_fp8_e4m3fn,5.27255392074585,7.136036396026611
TransformerLM_LM1B_MultiRuntime_0,2,854,celo_fp8_e5m2,5.493400573730469,7.223727703094482
TransformerLM_LM1B_MultiRuntime_0,2,854,celo_int8,5.526761054992676,7.047353267669678
TransformerLM_LM1B_MultiRuntime_0,2,854,celo_int4,5.409123420715332,7.076851844787598
TransformerLM_LM1B_MultiRuntime_0,2,855,celo_fp32,7.7741379737854,7.446125030517578
TransformerLM_LM1B_MultiRuntime_0,2,855,celo_bf16,7.7879133224487305,7.3918328285217285
TransformerLM_LM1B_MultiRuntime_0,2,855,celo_fp16,7.825235366821289,7.27023458480835
TransformerLM_LM1B_MultiRuntime_0,2,855,celo_fp8_e4m3fn,7.741227149963379,7.415497779846191
TransformerLM_LM1B_MultiRuntime_0,2,855,celo_fp8_e5m2,7.953561782836914,7.371831893920898
TransformerLM_LM1B_MultiRuntime_0,2,855,celo_int8,7.805896759033203,7.284653663635254
TransformerLM_LM1B_MultiRuntime_0,2,855,celo_int4,7.878854274749756,7.4385175704956055
TransformerLM_LM1B_MultiRuntime_0,2,856,celo_fp32,7.987748622894287,5.677447319030762
TransformerLM_LM1B_MultiRuntime_0,2,856,celo_bf16,7.901694297790527,5.676530361175537
TransformerLM_LM1B_MultiRuntime_0,2,856,celo_fp16,8.150629997253418,5.649391174316406
TransformerLM_LM1B_MultiRuntime_0,2,856,celo_fp8_e4m3fn,8.081174850463867,5.51695442199707
TransformerLM_LM1B_MultiRuntime_0,2,856,celo_fp8_e5m2,8.067882537841797,5.799314975738525
TransformerLM_LM1B_MultiRuntime_0,2,856,celo_int8,8.095279693603516,5.608692169189453
TransformerLM_LM1B_MultiRuntime_0,2,856,celo_int4,7.969005107879639,5.580521106719971
TransformerLM_LM1B_MultiRuntime_0,2,857,celo_fp32,6.980457305908203,7.795111179351807
TransformerLM_LM1B_MultiRuntime_0,2,857,celo_bf16,6.991672515869141,7.68521785736084
TransformerLM_LM1B_MultiRuntime_0,2,857,celo_fp16,7.075003147125244,7.716203689575195
TransformerLM_LM1B_MultiRuntime_0,2,857,celo_fp8_e4m3fn,7.020917892456055,7.66465950012207
TransformerLM_LM1B_MultiRuntime_0,2,857,celo_fp8_e5m2,7.078578472137451,7.7265214920043945
TransformerLM_LM1B_MultiRuntime_0,2,857,celo_int8,6.999209403991699,7.67763614654541
TransformerLM_LM1B_MultiRuntime_0,2,857,celo_int4,7.046521186828613,7.593738079071045
TransformerLM_LM1B_MultiRuntime_0,2,858,celo_fp32,7.312655448913574,7.675252437591553
TransformerLM_LM1B_MultiRuntime_0,2,858,celo_bf16,7.353691101074219,7.771673202514648
TransformerLM_LM1B_MultiRuntime_0,2,858,celo_fp16,7.207228660583496,7.683904647827148
TransformerLM_LM1B_MultiRuntime_0,2,858,celo_fp8_e4m3fn,7.348276138305664,7.87721586227417
TransformerLM_LM1B_MultiRuntime_0,2,858,celo_fp8_e5m2,7.205240249633789,7.7711639404296875
TransformerLM_LM1B_MultiRuntime_0,2,858,celo_int8,7.366549968719482,7.777742385864258
TransformerLM_LM1B_MultiRuntime_0,2,858,celo_int4,7.318866729736328,7.791609287261963
TransformerLM_LM1B_MultiRuntime_0,2,859,celo_fp32,7.378033638000488,7.480097770690918
TransformerLM_LM1B_MultiRuntime_0,2,859,celo_bf16,7.291417121887207,7.611300468444824
TransformerLM_LM1B_MultiRuntime_0,2,859,celo_fp16,7.346002578735352,7.554368495941162
TransformerLM_LM1B_MultiRuntime_0,2,859,celo_fp8_e4m3fn,7.192602157592773,7.60869026184082
